venda_id;vendedor;data_compra;veiculo;valor;comprador;forma_pagamento;;
561;8;22/02/2022;13;1200000;7549;carne;;
562;8;22/02/2022;19;32500;1520;carne;;
563;1;22/02/2022;5;200000;7416;avista;;
564;1;22/02/2022;24;127000;6155;parcelado;;
565;1;22/02/2022;4;450000;3160;cheque;;
566;2;22/02/2022;4;450000;5459;carne;;
567;2;22/02/2022;11;4200000;4978;carne;;
568;8;22/02/2022;26;150000;7551;cheque;;
569;1;22/02/2022;27;98000;4658;parcelado;;
570;2;22/02/2022;13;1200000;4491;avista;;
571;1;22/02/2022;10;3500000;5853;avista;;
572;1;22/02/2022;23;210000;7468;avista;;
573;1;23/02/2022;11;4200000;6792;cartao;;
574;8;23/02/2022;13;1200000;354;cartao;;
575;1;23/02/2022;19;32500;4104;parcelado;;
576;8;23/02/2022;10;3500000;7708;cheque;;
577;8;23/02/2022;21;125000;1033;carne;;
578;1;23/02/2022;6;125000;25;carne;;
579;8;24/02/2022;16;120000;2806;carne;;
580;8;24/02/2022;23;210000;1451;cartao;;
581;2;24/02/2022;19;32500;6525;avista;;
582;1;24/02/2022;4;450000;1963;cartao;;
583;1;24/02/2022;6;125000;4457;parcelado;;
584;2;24/02/2022;1;3000000;5052;parcelado;;
585;1;24/02/2022;19;32500;3023;cheque;;
586;1;24/02/2022;4;450000;4407;cartao;;
587;8;24/02/2022;17;365300;3367;cartao;;
588;1;25/02/2022;18;258000;1815;cartao;;
589;8;25/02/2022;20;30000;7323;carne;;
590;2;25/02/2022;23;210000;3006;cheque;;
591;1;25/02/2022;23;210000;3209;avista;;
592;2;25/02/2022;30;530000;4390;cartao;;
593;2;25/02/2022;3;20000;221;carne;;
594;2;25/02/2022;4;450000;1360;parcelado;;
595;1;25/02/2022;6;125000;2273;avista;;
596;2;25/02/2022;4;450000;7209;parcelado;;
597;2;25/02/2022;28;41000;1085;cartao;;
598;1;25/02/2022;12;123000;6648;carne;;
599;1;25/02/2022;25;17500;1912;cheque;;
600;1;25/02/2022;16;120000;1449;avista;;
601;2;25/02/2022;25;17500;7370;carne;;
602;8;25/02/2022;10;3500000;7061;carne;;
603;1;26/02/2022;26;150000;6844;carne;;
604;2;26/02/2022;17;365300;7703;carne;;
605;2;26/02/2022;10;3500000;3156;carne;;
606;1;26/02/2022;12;123000;7270;parcelado;;
607;1;26/02/2022;2;300000;3453;parcelado;;
608;1;26/02/2022;28;41000;3934;parcelado;;
609;8;26/02/2022;25;17500;4447;avista;;
610;1;26/02/2022;23;210000;6727;parcelado;;
611;1;26/02/2022;16;120000;2742;carne;;
612;1;26/02/2022;27;98000;2292;parcelado;;
613;2;26/02/2022;9;45000;3986;carne;;
614;8;27/02/2022;23;210000;4080;carne;;
615;8;27/02/2022;17;365300;2506;cartao;;
616;2;27/02/2022;18;258000;6660;cheque;;
617;8;28/02/2022;25;17500;4226;parcelado;;
618;2;28/02/2022;28;41000;6378;carne;;
619;8;28/02/2022;4;450000;4651;carne;;
620;2;28/02/2022;8;19000;4975;avista;;
621;1;28/02/2022;1;3000000;2932;parcelado;;
622;8;28/02/2022;18;258000;5951;carne;;
623;1;28/02/2022;14;17000;3062;cheque;;
624;8;28/02/2022;18;258000;7624;parcelado;;
625;8;28/02/2022;19;32500;6951;carne;;
626;1;28/02/2022;30;530000;7440;parcelado;;
627;8;28/02/2022;10;3500000;7662;cartao;;
628;8;01/03/2022;8;19000;3438;carne;;
629;2;01/03/2022;5;200000;3763;parcelado;;
630;2;01/03/2022;26;150000;5371;avista;;
631;8;01/03/2022;27;98000;791;cheque;;
632;2;01/03/2022;10;3500000;2458;avista;;
633;8;01/03/2022;15;422000;1237;avista;;
634;1;01/03/2022;17;365300;5119;parcelado;;
635;1;01/03/2022;6;125000;5639;carne;;
636;1;01/03/2022;29;450000;295;cartao;;
637;1;01/03/2022;29;450000;1610;parcelado;;
638;2;01/03/2022;20;30000;4503;carne;;
639;2;01/03/2022;8;19000;5424;avista;;
640;8;01/03/2022;23;210000;2913;cartao;;
641;8;01/03/2022;10;3500000;405;cartao;;
642;8;01/03/2022;8;19000;118;cartao;;
643;1;02/03/2022;4;450000;5522;carne;;
644;2;02/03/2022;16;120000;3071;cheque;;
645;1;02/03/2022;2;300000;2998;parcelado;;
646;8;02/03/2022;20;30000;4549;cheque;;
647;2;02/03/2022;26;150000;2305;cheque;;
648;1;02/03/2022;21;125000;6356;parcelado;;
649;1;02/03/2022;25;17500;2048;cartao;;
650;8;02/03/2022;1;3000000;359;parcelado;;
651;2;02/03/2022;17;365300;1895;cartao;;
652;1;02/03/2022;11;4200000;873;cartao;;
653;1;02/03/2022;24;127000;7508;cartao;;
654;1;02/03/2022;1;3000000;5613;cartao;;
655;1;02/03/2022;18;258000;6093;parcelado;;
656;8;02/03/2022;9;45000;159;cartao;;
657;2;03/03/2022;29;450000;5720;cartao;;
658;8;03/03/2022;26;150000;1070;cheque;;
659;8;03/03/2022;17;365300;6458;cartao;;
660;2;03/03/2022;8;19000;5583;cheque;;
661;1;03/03/2022;19;32500;7702;avista;;
662;8;03/03/2022;8;19000;150;carne;;
663;2;03/03/2022;26;150000;4301;avista;;
664;2;04/03/2022;28;41000;5835;cheque;;
665;8;04/03/2022;7;150000;562;cheque;;
666;2;04/03/2022;19;32500;7691;avista;;
667;8;04/03/2022;18;258000;1791;parcelado;;
668;2;04/03/2022;14;17000;422;parcelado;;
669;2;04/03/2022;3;20000;3141;cheque;;
670;8;04/03/2022;13;1200000;5577;cheque;;
671;1;04/03/2022;17;365300;2522;cartao;;
672;8;04/03/2022;13;1200000;2072;parcelado;;
673;2;05/03/2022;2;300000;2009;cheque;;
674;1;05/03/2022;11;4200000;2540;carne;;
675;1;05/03/2022;8;19000;1603;cheque;;
676;1;05/03/2022;18;258000;1542;carne;;
677;8;05/03/2022;13;1200000;2041;parcelado;;
678;2;05/03/2022;2;300000;5362;cheque;;
679;1;05/03/2022;28;41000;2267;avista;;
680;8;05/03/2022;30;530000;5325;parcelado;;
681;8;05/03/2022;8;19000;4093;parcelado;;
682;2;05/03/2022;4;450000;5935;parcelado;;
683;1;05/03/2022;17;365300;2994;cartao;;
684;8;05/03/2022;28;41000;845;cheque;;
685;1;06/03/2022;3;20000;4141;carne;;
686;2;06/03/2022;12;123000;191;cartao;;
687;2;06/03/2022;4;450000;1342;avista;;
688;2;06/03/2022;17;365300;4874;avista;;
689;2;06/03/2022;13;1200000;5944;avista;;
690;1;06/03/2022;26;150000;5089;parcelado;;
691;2;06/03/2022;13;1200000;1993;cartao;;
692;8;06/03/2022;15;422000;5134;carne;;
693;1;06/03/2022;30;530000;80;parcelado;;
694;1;06/03/2022;3;20000;7452;carne;;
695;1;07/03/2022;10;3500000;1652;cheque;;
696;2;07/03/2022;19;32500;623;avista;;
697;2;07/03/2022;10;3500000;2575;cheque;;
698;2;07/03/2022;26;150000;2814;avista;;
699;8;07/03/2022;13;1200000;4149;avista;;
700;1;07/03/2022;7;150000;6068;parcelado;;
701;8;07/03/2022;27;98000;3218;avista;;
702;1;08/03/2022;16;120000;1432;parcelado;;
703;1;08/03/2022;17;365300;1788;avista;;
704;2;08/03/2022;26;150000;3494;cartao;;
705;8;08/03/2022;7;150000;1832;carne;;
706;1;08/03/2022;1;3000000;1660;cartao;;
707;2;08/03/2022;3;20000;2422;parcelado;;
708;2;08/03/2022;10;3500000;1332;cartao;;
709;2;08/03/2022;10;3500000;1232;parcelado;;
710;1;08/03/2022;14;17000;5657;cartao;;
711;2;08/03/2022;15;422000;6245;parcelado;;
712;8;08/03/2022;3;20000;7437;avista;;
713;8;08/03/2022;19;32500;1515;cartao;;
714;1;08/03/2022;7;150000;2364;parcelado;;
715;2;08/03/2022;10;3500000;7645;carne;;
716;1;08/03/2022;1;3000000;1062;cartao;;
717;8;08/03/2022;22;365000;4666;avista;;
718;8;08/03/2022;24;127000;3282;carne;;
719;1;09/03/2022;21;125000;7178;parcelado;;
720;8;09/03/2022;9;45000;255;cheque;;
721;1;09/03/2022;1;3000000;4711;avista;;
722;8;09/03/2022;27;98000;41;cartao;;
723;2;09/03/2022;11;4200000;6839;cartao;;
724;1;09/03/2022;28;41000;7090;cartao;;
725;1;09/03/2022;29;450000;1105;cartao;;
726;2;09/03/2022;25;17500;2863;parcelado;;
727;8;09/03/2022;6;125000;1135;cartao;;
728;2;10/03/2022;20;30000;3771;cartao;;
729;2;10/03/2022;13;1200000;4759;cheque;;
730;2;10/03/2022;29;450000;2908;cheque;;
731;1;10/03/2022;21;125000;6799;parcelado;;
732;8;10/03/2022;4;450000;2204;cheque;;
733;8;10/03/2022;30;530000;1788;cartao;;
734;8;10/03/2022;21;125000;5800;carne;;
735;8;10/03/2022;7;150000;3020;carne;;
736;1;11/03/2022;13;1200000;5311;carne;;
737;2;11/03/2022;16;120000;7344;cartao;;
738;8;11/03/2022;16;120000;4068;parcelado;;
739;2;11/03/2022;5;200000;4387;carne;;
740;1;11/03/2022;12;123000;1259;avista;;
741;2;11/03/2022;27;98000;3406;cheque;;
742;8;11/03/2022;4;450000;362;parcelado;;
743;2;11/03/2022;25;17500;6380;avista;;
744;2;11/03/2022;2;300000;5787;avista;;
745;8;11/03/2022;19;32500;6134;carne;;
746;1;11/03/2022;30;530000;4864;carne;;
747;8;11/03/2022;17;365300;7621;cheque;;
748;8;11/03/2022;14;17000;1458;parcelado;;
749;8;12/03/2022;3;20000;4383;parcelado;;
750;8;12/03/2022;30;530000;4457;cartao;;
751;1;12/03/2022;6;125000;4898;avista;;
752;8;12/03/2022;13;1200000;2485;parcelado;;
753;8;12/03/2022;25;17500;3685;cheque;;
754;1;12/03/2022;2;300000;2139;carne;;
755;2;12/03/2022;4;450000;445;cartao;;
756;2;12/03/2022;24;127000;7245;cheque;;
757;2;12/03/2022;27;98000;2471;cheque;;
758;1;12/03/2022;3;20000;3447;cheque;;
759;1;12/03/2022;5;200000;5650;cheque;;
760;1;12/03/2022;4;450000;1762;parcelado;;
761;8;13/03/2022;3;20000;1589;parcelado;;
762;2;13/03/2022;26;150000;6962;cheque;;
763;2;13/03/2022;18;258000;867;cheque;;
764;8;13/03/2022;25;17500;3696;cartao;;
765;8;13/03/2022;20;30000;6449;cartao;;
766;2;13/03/2022;11;4200000;3951;cartao;;
767;2;13/03/2022;12;123000;3247;cartao;;
768;2;13/03/2022;2;300000;6236;cartao;;
769;1;13/03/2022;25;17500;4404;avista;;
770;1;14/03/2022;1;3000000;4113;carne;;
771;8;14/03/2022;9;45000;5267;cartao;;
772;8;14/03/2022;25;17500;4470;parcelado;;
773;1;14/03/2022;12;123000;3622;parcelado;;
774;1;14/03/2022;25;17500;3892;avista;;
775;8;14/03/2022;30;530000;3210;cartao;;
776;2;14/03/2022;11;4200000;7690;carne;;
777;8;14/03/2022;4;450000;6288;avista;;
778;8;14/03/2022;26;150000;6113;carne;;
779;2;14/03/2022;19;32500;243;avista;;
780;2;14/03/2022;13;1200000;5318;carne;;
781;2;14/03/2022;8;19000;218;carne;;
782;2;14/03/2022;5;200000;2262;cheque;;
783;2;15/03/2022;12;123000;7345;avista;;
784;8;15/03/2022;20;30000;7665;avista;;
785;8;15/03/2022;18;258000;1787;carne;;
786;1;15/03/2022;26;150000;2890;avista;;
787;2;15/03/2022;19;32500;2070;carne;;
788;8;15/03/2022;14;17000;2882;parcelado;;
789;1;15/03/2022;12;123000;1914;carne;;
790;2;15/03/2022;30;530000;2945;avista;;
791;2;16/03/2022;4;450000;5873;cartao;;
792;8;16/03/2022;13;1200000;4690;avista;;
793;8;16/03/2022;5;200000;6418;parcelado;;
794;2;16/03/2022;10;3500000;3453;parcelado;;
795;8;16/03/2022;14;17000;358;carne;;
796;8;16/03/2022;3;20000;5456;cartao;;
797;8;16/03/2022;21;125000;1904;carne;;
798;2;16/03/2022;27;98000;6978;cheque;;
799;8;16/03/2022;17;365300;1903;carne;;
800;8;16/03/2022;17;365300;2869;cartao;;
801;1;16/03/2022;21;125000;6313;carne;;
802;2;16/03/2022;7;150000;410;cartao;;
803;8;16/03/2022;8;19000;6956;cartao;;
804;2;17/03/2022;5;200000;1779;carne;;
805;1;17/03/2022;1;3000000;1894;cartao;;
806;2;17/03/2022;24;127000;5048;parcelado;;
807;8;17/03/2022;7;150000;7347;avista;;
808;2;17/03/2022;2;300000;5099;cheque;;
809;2;17/03/2022;25;17500;2055;avista;;
810;8;17/03/2022;26;150000;3750;avista;;
811;1;17/03/2022;2;300000;7479;avista;;
812;2;17/03/2022;30;530000;5195;carne;;
813;8;18/03/2022;3;20000;5104;parcelado;;
814;2;18/03/2022;7;150000;7193;cheque;;
815;2;18/03/2022;21;125000;2915;cheque;;
816;1;18/03/2022;25;17500;623;carne;;
817;2;18/03/2022;14;17000;760;avista;;
818;2;18/03/2022;22;365000;1639;cartao;;
819;8;18/03/2022;2;300000;867;cartao;;
820;8;18/03/2022;3;20000;6212;carne;;
821;1;18/03/2022;25;17500;5042;cartao;;
822;1;18/03/2022;29;450000;4026;parcelado;;
823;2;18/03/2022;5;200000;2088;cheque;;
824;2;19/03/2022;23;210000;5005;carne;;
825;2;19/03/2022;25;17500;7431;parcelado;;
826;2;19/03/2022;7;150000;691;parcelado;;
827;1;19/03/2022;22;365000;940;cartao;;
828;2;19/03/2022;16;120000;6230;parcelado;;
829;8;19/03/2022;28;41000;3553;carne;;
830;2;19/03/2022;22;365000;7595;cheque;;
831;2;19/03/2022;14;17000;1932;carne;;
832;2;19/03/2022;15;422000;3070;parcelado;;
833;2;20/03/2022;21;125000;6600;cartao;;
834;8;20/03/2022;20;30000;7334;parcelado;;
835;8;20/03/2022;28;41000;563;cheque;;
836;8;20/03/2022;19;32500;5549;parcelado;;
837;8;20/03/2022;3;20000;645;avista;;
838;8;20/03/2022;29;450000;7394;avista;;
839;2;20/03/2022;22;365000;4701;avista;;
840;1;20/03/2022;18;258000;2077;parcelado;;
841;2;20/03/2022;27;98000;579;cartao;;
842;1;20/03/2022;28;41000;4762;carne;;
843;8;20/03/2022;23;210000;300;parcelado;;
844;8;20/03/2022;14;17000;4835;cheque;;
845;8;20/03/2022;24;127000;7173;parcelado;;
846;2;21/03/2022;5;200000;612;cartao;;
847;1;21/03/2022;12;123000;7484;parcelado;;
848;8;21/03/2022;7;150000;5755;avista;;
849;1;21/03/2022;27;98000;1059;cheque;;
850;8;21/03/2022;20;30000;2916;parcelado;;
851;2;21/03/2022;17;365300;316;avista;;
852;1;22/03/2022;10;3500000;94;carne;;
853;2;22/03/2022;3;20000;2820;parcelado;;
854;2;22/03/2022;9;45000;2645;parcelado;;
855;2;22/03/2022;2;300000;5332;cartao;;
856;8;22/03/2022;21;125000;363;cheque;;
857;8;22/03/2022;26;150000;6269;avista;;
858;2;22/03/2022;2;300000;4367;parcelado;;
859;2;22/03/2022;29;450000;5490;carne;;
860;8;22/03/2022;10;3500000;5833;cheque;;
861;1;23/03/2022;26;150000;3926;cartao;;
862;8;23/03/2022;28;41000;2532;parcelado;;
863;2;23/03/2022;6;125000;5561;avista;;
864;1;23/03/2022;2;300000;5788;parcelado;;
865;1;23/03/2022;30;530000;6127;carne;;
866;1;23/03/2022;19;32500;399;cheque;;
867;1;23/03/2022;25;17500;6988;avista;;
868;2;23/03/2022;16;120000;290;cartao;;
869;8;24/03/2022;26;150000;5303;cheque;;
870;1;24/03/2022;17;365300;6530;carne;;
871;8;24/03/2022;5;200000;403;avista;;
872;2;24/03/2022;14;17000;553;cartao;;
873;2;24/03/2022;13;1200000;1813;cartao;;
874;1;24/03/2022;13;1200000;3743;carne;;
875;1;24/03/2022;20;30000;1945;cartao;;
876;8;24/03/2022;1;3000000;3518;cheque;;
877;1;24/03/2022;21;125000;3622;parcelado;;
878;1;25/03/2022;17;365300;4749;cheque;;
879;8;25/03/2022;13;1200000;4391;parcelado;;
880;8;25/03/2022;9;45000;894;avista;;
881;2;25/03/2022;17;365300;4442;avista;;
882;8;25/03/2022;17;365300;3875;avista;;
883;8;25/03/2022;11;4200000;3780;cartao;;
884;2;26/03/2022;18;258000;1353;cartao;;
885;8;26/03/2022;30;530000;3651;cartao;;
886;1;26/03/2022;13;1200000;5347;avista;;
887;1;26/03/2022;14;17000;425;avista;;
888;8;26/03/2022;8;19000;5434;carne;;
889;1;26/03/2022;23;210000;5745;carne;;
890;2;26/03/2022;5;200000;5887;avista;;
891;2;26/03/2022;7;150000;6664;carne;;
892;8;26/03/2022;4;450000;4271;carne;;
893;8;27/03/2022;27;98000;4225;cartao;;
894;2;27/03/2022;17;365300;193;parcelado;;
895;8;27/03/2022;30;530000;1480;cheque;;
896;2;27/03/2022;25;17500;3196;parcelado;;
897;2;27/03/2022;26;150000;3098;cartao;;
898;2;27/03/2022;26;150000;2669;cartao;;
899;2;27/03/2022;28;41000;1491;parcelado;;
900;1;27/03/2022;5;200000;3384;carne;;
901;2;27/03/2022;10;3500000;4333;cartao;;
902;2;27/03/2022;27;98000;2502;cartao;;
903;8;28/03/2022;28;41000;4764;carne;;
904;8;28/03/2022;7;150000;7070;cheque;;
905;1;28/03/2022;16;120000;5029;cartao;;
906;1;28/03/2022;24;127000;7162;parcelado;;
907;1;28/03/2022;17;365300;4989;cheque;;
908;8;28/03/2022;19;32500;1718;cartao;;
909;1;28/03/2022;28;41000;2196;cheque;;
910;1;28/03/2022;19;32500;54;cartao;;
911;1;28/03/2022;13;1200000;7691;parcelado;;
912;8;28/03/2022;7;150000;553;avista;;
913;8;28/03/2022;3;20000;1813;cheque;;
914;2;28/03/2022;7;150000;2575;carne;;
915;8;28/03/2022;22;365000;4740;cheque;;
916;8;29/03/2022;28;41000;4022;carne;;
917;1;29/03/2022;8;19000;7314;carne;;
918;1;29/03/2022;1;3000000;1448;avista;;
919;1;29/03/2022;30;530000;2827;parcelado;;
920;2;29/03/2022;9;45000;6152;parcelado;;
921;8;29/03/2022;18;258000;4261;cheque;;
922;1;29/03/2022;11;4200000;6926;carne;;
923;8;29/03/2022;16;120000;5442;carne;;
924;8;29/03/2022;5;200000;733;parcelado;;
925;1;29/03/2022;13;1200000;2935;cheque;;
926;1;29/03/2022;24;127000;6333;parcelado;;
927;8;29/03/2022;15;422000;442;cartao;;
928;8;29/03/2022;14;17000;607;carne;;
929;8;29/03/2022;30;530000;1632;parcelado;;
930;8;30/03/2022;4;450000;4903;parcelado;;
931;1;30/03/2022;3;20000;6288;carne;;
932;2;30/03/2022;7;150000;505;avista;;
933;8;30/03/2022;18;258000;5082;avista;;
934;8;30/03/2022;29;450000;1561;cheque;;
935;2;30/03/2022;26;150000;3896;cheque;;
936;2;30/03/2022;1;3000000;151;carne;;
937;2;30/03/2022;14;17000;3740;cheque;;
938;1;30/03/2022;7;150000;821;cheque;;
939;1;30/03/2022;30;530000;5602;parcelado;;
940;2;30/03/2022;10;3500000;5032;cheque;;
941;2;31/03/2022;26;150000;5806;avista;;
942;8;31/03/2022;3;20000;140;cartao;;
943;8;31/03/2022;19;32500;4675;cheque;;
944;2;31/03/2022;24;127000;1765;carne;;
945;1;31/03/2022;12;123000;3902;cartao;;
946;8;31/03/2022;25;17500;706;avista;;
947;1;01/04/2022;7;150000;759;parcelado;;
948;2;01/04/2022;4;450000;6484;cartao;;
949;1;01/04/2022;5;200000;5258;carne;;
950;2;01/04/2022;22;365000;1122;parcelado;;
951;8;01/04/2022;7;150000;3689;parcelado;;
952;1;01/04/2022;7;150000;4644;cheque;;
953;2;01/04/2022;28;41000;4549;avista;;
954;2;02/04/2022;30;530000;3752;cheque;;
955;8;02/04/2022;28;41000;1478;cheque;;
956;1;02/04/2022;2;300000;3086;cartao;;
957;2;02/04/2022;11;4200000;5826;carne;;
958;1;02/04/2022;7;150000;7534;carne;;
959;8;02/04/2022;26;150000;2708;cheque;;
960;1;02/04/2022;9;45000;4442;parcelado;;
961;1;02/04/2022;4;450000;5611;parcelado;;
962;2;02/04/2022;28;41000;4494;cheque;;
963;8;02/04/2022;18;258000;5387;cartao;;
964;8;02/04/2022;10;3500000;246;parcelado;;
965;8;03/04/2022;21;125000;1858;avista;;
966;2;03/04/2022;23;210000;4861;parcelado;;
967;2;03/04/2022;2;300000;114;avista;;
968;1;03/04/2022;16;120000;5543;avista;;
969;1;03/04/2022;19;32500;5330;parcelado;;
970;1;03/04/2022;19;32500;5562;avista;;
971;8;03/04/2022;12;123000;2809;carne;;
972;2;03/04/2022;25;17500;7470;parcelado;;
973;2;03/04/2022;10;3500000;6340;parcelado;;
974;8;03/04/2022;18;258000;3860;carne;;
975;8;03/04/2022;29;450000;7316;cartao;;
976;8;03/04/2022;6;125000;5726;cheque;;
977;1;03/04/2022;16;120000;5971;cheque;;
978;1;04/04/2022;6;125000;338;avista;;
979;1;04/04/2022;4;450000;565;cheque;;
980;1;04/04/2022;13;1200000;132;cartao;;
981;1;04/04/2022;3;20000;2054;avista;;
982;2;04/04/2022;1;3000000;3857;avista;;
983;8;04/04/2022;29;450000;3170;avista;;
984;8;04/04/2022;28;41000;7000;cheque;;
985;8;04/04/2022;30;530000;7066;cheque;;
986;2;04/04/2022;15;422000;4844;cheque;;
987;2;04/04/2022;14;17000;513;carne;;
988;2;04/04/2022;29;450000;774;carne;;
989;2;04/04/2022;24;127000;2280;parcelado;;
990;1;04/04/2022;23;210000;4824;cartao;;
991;1;04/04/2022;30;530000;3192;avista;;
992;1;05/04/2022;29;450000;5651;avista;;
993;2;05/04/2022;18;258000;7005;parcelado;;
994;1;05/04/2022;26;150000;4139;carne;;
995;2;05/04/2022;30;530000;4576;parcelado;;
996;8;05/04/2022;4;450000;283;cartao;;
997;1;05/04/2022;17;365300;4466;carne;;
998;8;05/04/2022;2;300000;5457;carne;;
999;1;05/04/2022;17;365300;3750;parcelado;;
1000;8;05/04/2022;2;300000;7175;parcelado;;
1001;8;05/04/2022;27;98000;2053;cheque;;
1002;1;05/04/2022;10;3500000;4610;parcelado;;
1003;1;05/04/2022;1;3000000;3098;avista;;
1004;2;05/04/2022;29;450000;7646;parcelado;;
1005;2;05/04/2022;14;17000;5835;cartao;;
1006;1;06/04/2022;1;3000000;3985;cartao;;
1007;8;06/04/2022;20;30000;505;cheque;;
1008;2;06/04/2022;10;3500000;7192;cartao;;
1009;1;06/04/2022;29;450000;7736;carne;;
1010;1;06/04/2022;12;123000;1475;cartao;;
1011;2;06/04/2022;3;20000;2538;cartao;;
1012;2;06/04/2022;17;365300;4484;avista;;
1013;8;06/04/2022;22;365000;2479;cheque;;
1014;8;06/04/2022;5;200000;6258;carne;;
1015;2;06/04/2022;12;123000;7205;parcelado;;
1016;8;06/04/2022;7;150000;6759;avista;;
1017;8;07/04/2022;3;20000;2724;avista;;
1018;1;07/04/2022;30;530000;3206;carne;;
1019;1;07/04/2022;14;17000;2342;parcelado;;
1020;2;07/04/2022;15;422000;3903;avista;;
1021;8;07/04/2022;3;20000;566;cheque;;
1022;1;07/04/2022;14;17000;880;cheque;;
1023;1;07/04/2022;15;422000;3100;cartao;;
1024;1;07/04/2022;2;300000;6592;carne;;
1025;2;07/04/2022;28;41000;7291;cheque;;
1026;1;08/04/2022;29;450000;2398;carne;;
1027;8;08/04/2022;8;19000;7229;carne;;
1028;2;08/04/2022;10;3500000;2213;cartao;;
1029;8;08/04/2022;7;150000;7341;carne;;
1030;2;08/04/2022;23;210000;7121;parcelado;;
1031;8;08/04/2022;23;210000;4776;cartao;;
1032;2;08/04/2022;11;4200000;2022;cheque;;
1033;2;09/04/2022;14;17000;5237;carne;;
1034;8;09/04/2022;19;32500;4177;cartao;;
1035;1;09/04/2022;20;30000;6757;avista;;
1036;1;09/04/2022;16;120000;4061;cheque;;
1037;2;09/04/2022;13;1200000;6657;cheque;;
1038;8;09/04/2022;3;20000;2407;parcelado;;
1039;2;09/04/2022;1;3000000;3349;cheque;;
1040;8;09/04/2022;25;17500;1708;parcelado;;
1041;8;09/04/2022;20;30000;5197;avista;;
1042;2;09/04/2022;17;365300;6100;avista;;
1043;8;10/04/2022;14;17000;4614;cartao;;
1044;8;10/04/2022;15;422000;2505;avista;;
1045;2;10/04/2022;20;30000;6222;carne;;
1046;2;10/04/2022;16;120000;6876;carne;;
1047;8;10/04/2022;23;210000;6398;cartao;;
1048;1;10/04/2022;22;365000;2615;cartao;;
1049;8;10/04/2022;12;123000;2621;cheque;;
1050;8;10/04/2022;12;123000;22;cheque;;
1051;8;10/04/2022;16;120000;2527;cheque;;
1052;1;10/04/2022;4;450000;1315;parcelado;;
1053;2;11/04/2022;16;120000;386;cheque;;
1054;1;11/04/2022;6;125000;5535;carne;;
1055;1;11/04/2022;19;32500;3511;cheque;;
1056;8;11/04/2022;21;125000;1142;avista;;
1057;8;11/04/2022;3;20000;4321;parcelado;;
1058;1;11/04/2022;24;127000;2582;parcelado;;
1059;1;11/04/2022;23;210000;1391;cheque;;
1060;1;11/04/2022;19;32500;4149;carne;;
1061;2;11/04/2022;10;3500000;6366;parcelado;;
1062;2;12/04/2022;7;150000;7587;cartao;;
1063;1;12/04/2022;20;30000;5777;avista;;
1064;2;12/04/2022;29;450000;3886;carne;;
1065;1;12/04/2022;10;3500000;4605;avista;;
1066;2;12/04/2022;17;365300;2003;avista;;
1067;1;12/04/2022;16;120000;261;carne;;
1068;2;12/04/2022;7;150000;2443;cartao;;
1069;1;12/04/2022;25;17500;7459;carne;;
1070;2;12/04/2022;17;365300;3375;avista;;
1071;1;12/04/2022;13;1200000;4446;cheque;;
1072;8;12/04/2022;6;125000;4805;parcelado;;
1073;1;12/04/2022;28;41000;7603;avista;;
1074;1;12/04/2022;24;127000;6054;cheque;;
1075;1;12/04/2022;25;17500;2500;parcelado;;
